id,post,user
16948,12955,23424
16949,12347,2981
16950,3310,12731
16951,24211,3239
16952,21323,7464
16953,14221,7164
16954,4784,5606
16955,20813,17113
16956,22246,6551
16957,1719,14716
16958,33889,10842
16959,8047,5449
16960,21569,20510
16961,8712,24931
16962,34711,23937
16963,32324,7356
16964,26520,6574
16965,36984,20918
16966,9765,12881
16967,26388,21899
16968,32382,12028
16969,152,24697
16970,4447,9411
16971,26541,12897
16972,16159,23382
16973,9758,2065
16974,11045,19297
16975,20463,4274
16976,20594,21070
16977,1648,11084
16978,9926,2060
16979,39762,23712
16980,36430,8527
16981,28569,23750
16982,17457,11658
16983,33802,13967
16984,3513,3271
16985,10476,24492
16986,9927,9011
16987,15928,6072
16988,17763,5141
16989,3390,9264
16990,30049,16385
16991,5838,2146
16992,10192,11041
16993,20992,573
16994,13477,8021
16995,7516,8405
16996,20569,6752
16997,4445,14412
16998,34747,5438
16999,39726,20034
17000,30825,10893
17001,23540,18280
17002,27283,4453
17003,33636,11658
17004,29467,24181
17005,30581,6762
17006,11222,13454
17007,7204,3815
17008,32544,11187
17009,14951,24948
17010,34087,10040
17011,5215,20722
17012,12484,5307
17013,8349,16830
17014,11645,11254
17015,29779,23688
17016,15679,9102
17017,33657,11876
17018,35111,3124
17019,19600,16222
17020,35569,22854
17021,4958,17133
17022,27950,11191
17023,30787,13788
17024,29815,15571
17025,30569,4773
17026,22732,4087
17027,1351,634
17028,10318,21186
17029,35940,3820
17030,28776,15048
17031,28697,11639
17032,9473,2651
17033,12192,1117
17034,4484,14690
17035,955,7778
17036,36363,10391
17037,16113,21696
17038,5408,19121
17039,25447,1179
17040,36903,9937
17041,33854,21448
17042,31534,24292
17043,7405,14796
17044,12053,19421
17045,12844,2692
17046,32684,22525
17047,31389,21227
17048,12885,22762
17049,36879,23617
17050,14738,1890
17051,4290,22071
17052,21364,21493
17053,12110,5267
17054,21402,17080
17055,16460,22375
17056,14537,13857
17057,29297,24594
17058,10677,15075
17059,15125,10763
17060,8581,22100
17061,24498,7491
17062,16425,7942
17063,15668,3186
17064,30436,8271
17065,38424,14938
17066,3230,22504
17067,1700,1738
17068,9583,17511
17069,36160,10947
17070,32517,24460
17071,14951,14293
17072,10880,20458
17073,9740,4411
17074,38307,10489
17075,19338,12015
17076,24787,13858
17077,12916,21498
17078,10066,2256
17079,12160,6935
17080,15034,21531
17081,2589,3545
17082,34271,18297
17083,37937,6018
17084,2071,2872
17085,20822,19935
17086,151,14071
17087,27648,4159
17088,15536,11587
17089,19479,14338
17090,1630,18691
17091,34844,20982
17092,6215,11488
17093,32162,16352
17094,17239,10196
17095,13298,21323
17096,11970,21410
17097,28390,19811
17098,20245,22011
17099,17102,9983
17100,13163,14205
17101,31247,6610
17102,3213,18601
17103,31989,6820
17104,4727,22161
17105,9054,19457
17106,21097,9622
17107,11498,6239
17108,16293,15898
17109,1799,6666
17110,1047,9407
17111,9237,11218
17112,998,24190
17113,6982,5944
17114,15832,20841
17115,37345,6597
17116,38386,3487
17117,34765,20883
17118,14384,426
17119,15824,4479
17120,39034,2193
17121,9125,6774
17122,35635,10005
17123,19240,13673
17124,8053,20676
17125,16831,9476
17126,35786,4144
17127,26868,1447
17128,26725,13860
17129,32574,20332
17130,15079,5572
17131,8842,20697
17132,38851,14038
17133,27518,592
17134,19544,23050
17135,9980,24654
17136,9285,16924
17137,31266,12723
17138,19952,18820
17139,25293,455
17140,12761,8771
17141,15883,3598
17142,29076,12169
17143,30352,12784
17144,1639,24029
17145,21694,4754
17146,11448,15286
17147,8598,16853
17148,10348,6802
17149,24896,1080
17150,23492,7619
17151,26772,24924
17152,16256,8988
17153,32435,14363
17154,6388,23714
17155,35505,4837
17156,35189,8283
17157,19670,21133
17158,23953,381
17159,1197,11581
17160,39042,9797
17161,30543,16685
17162,10805,20737
17163,18251,3977
17164,12481,1105
17165,31145,13686
17166,7768,21268
17167,32521,15852
17168,15528,6240
17169,2753,18149
17170,16420,17229
17171,1303,1014
17172,5496,8220
17173,30277,20741
17174,13510,12748
17175,21700,16344
17176,24972,14853
17177,18839,21809
17178,5800,4082
17179,18936,19377
17180,8047,24657
17181,30364,10974
17182,1868,17670
17183,18116,7506
17184,5026,2996
17185,22534,10399
17186,2050,12618
17187,38924,15756
17188,18343,22670
17189,19785,15069
17190,1968,2471
17191,35840,12381
17192,32132,8936
17193,17311,19399
17194,6454,8751
17195,12838,11929
17196,20923,1324
17197,20558,10713
17198,16854,3324
17199,26115,10306
17200,4741,1898
17201,31128,12446
17202,3665,4460
17203,39965,16572
17204,36937,20886
17205,22708,3894
17206,18061,11136
17207,3804,942
17208,34907,4480
17209,32728,9549
17210,14608,18856
17211,7369,10560
17212,4333,6783
17213,34566,449
17214,30313,1024
17215,19544,9986
17216,23960,17116
17217,37138,1974
17218,14925,360
17219,26403,16781
17220,36937,19270
17221,9019,16958
17222,27225,2946
17223,5988,24727
17224,4537,20998
17225,19374,22930
17226,28273,16344
17227,37536,18651
17228,20798,13243
17229,4571,10530
17230,2561,13502
17231,3590,4685
17232,5769,19400
17233,736,5605
17234,9878,9004
17235,24620,3584
17236,20117,13960
17237,18060,4600
17238,20010,6573
17239,37091,6940
17240,33296,14288
17241,28728,23697
17242,36206,23863
17243,4751,6305
17244,12651,16978
17245,17067,3615
17246,14892,4776
17247,17110,9832
17248,25050,14003
17249,13257,1943
17250,34766,4039
17251,8701,21755
17252,7990,20142
17253,2290,22385
17254,15756,1535
17255,5126,3258
17256,13487,3139
17257,12051,22722
17258,23994,18634
17259,30042,16222
17260,33468,23346
17261,557,16333
17262,10745,16707
17263,28443,9991
17264,27297,11500
17265,21768,20076
17266,27226,980
17267,317,874
17268,17712,12739
17269,30714,21377
17270,22948,8838
17271,8548,10982
17272,909,17064
17273,9592,24174
17274,33460,23001
17275,27828,10213
17276,27788,10000
17277,39377,11390
17278,30292,5229
17279,37590,7347
17280,10040,955
17281,12807,5231
17282,20589,16055
17283,37198,13533
17284,14502,5157
17285,18680,11114
17286,29896,7846
17287,39511,1728
17288,18203,7852
17289,28290,15694
17290,29809,16413
17291,35436,23793
17292,39078,2456
17293,23268,13465
17294,13193,20697
17295,5891,9332
17296,25661,3768
17297,24647,4368
17298,31597,17005
17299,4034,10022
17300,11917,13450
17301,38271,19949
17302,19100,20939
17303,7609,17872
17304,5569,1968
17305,30966,18811
17306,29250,9744
17307,22405,20278
17308,18935,10754
17309,22096,7445
17310,13531,6308
17311,21344,3728
17312,19223,12417
17313,1949,22816
17314,32750,15400
17315,20871,20502
17316,327,6346
17317,8897,12591
17318,2431,21755
17319,4482,14648
17320,20120,21464
17321,37589,24505
17322,11755,20520
17323,5010,11429
17324,29505,15858
17325,15937,6857
17326,6090,9893
17327,8181,24135
17328,1752,4676
17329,6677,16112
17330,13051,3753
17331,33312,17089
17332,12758,13462
17333,35414,1677
17334,12081,2590
17335,3717,13166
17336,5452,20467
17337,28986,7558
17338,5661,13681
17339,10039,11922
17340,33948,22828
17341,29758,14124
17342,26695,21715
17343,5081,12001
17344,24403,12569
17345,3572,5332
17346,16917,17783
17347,27120,6322
17348,32414,12930
17349,33811,18570
17350,47,14067
17351,38489,1199
17352,20266,16558
17353,8909,11897
17354,18615,1682
17355,11097,17250
17356,24083,5032
17357,35824,9660
17358,9791,20254
17359,3438,8164
17360,13435,24938
17361,23678,874
17362,10909,21787
17363,26209,18674
17364,172,8318
17365,127,4385
17366,23762,9109
17367,9114,5100
17368,33104,3751
17369,12791,20593
17370,16720,14729
17371,1606,9738
17372,29479,13118
17373,36913,17428
17374,29545,13131
17375,1538,251
17376,6334,14724
17377,15850,3070
17378,27609,148
17379,5332,17404
17380,16300,19053
17381,30372,20493
17382,25552,23312
17383,36582,6224
17384,22647,9504
17385,2393,5660
17386,24966,23926
17387,13551,24791
17388,24011,23951
17389,36114,21324
17390,39517,21748
17391,36433,21769
17392,38462,22371
17393,37353,11769
17394,29918,24631
17395,24463,6854
17396,25386,19636
17397,10589,4744
17398,6340,17018
17399,6207,14595
17400,21614,3711
17401,7961,5239
17402,16132,21064
17403,29240,6313
17404,28745,7891
17405,36337,16863
17406,17354,6425
17407,23512,1953
17408,7762,6186
17409,19178,1206
17410,6685,5644
17411,910,2222
17412,12666,8717
17413,28344,21025
17414,23719,11957
17415,17613,21520
17416,2784,13843
17417,25182,24931
17418,37168,5631
17419,15223,5845
17420,26440,17548
17421,36168,11949
17422,34594,18897
17423,38787,20175
17424,24393,23828
17425,27119,39
17426,5508,23756
17427,11762,2762
17428,16527,13851
17429,22807,20390
17430,22391,19687
17431,39353,9947
17432,36212,23395
17433,6550,15632
17434,333,2561
17435,29606,17972
17436,15415,14178
17437,2220,10739
17438,34622,21714
17439,14436,23620
17440,2365,10563
17441,31242,19070
17442,30027,1151
17443,18090,19469
17444,29222,17906
17445,6658,22621
17446,19517,14787
17447,32800,1266
17448,7055,9492
17449,26718,716
17450,38003,8317
17451,8649,19471
17452,21578,8346
17453,30593,19086
17454,34186,5629
17455,31239,2586
17456,28357,28
17457,11931,13768
17458,10250,22363
17459,13682,2504
17460,35684,19880
17461,10226,16384
17462,3216,10402
17463,26855,16933
17464,11198,7725
17465,15776,19877
17466,9072,2520
17467,35985,20
17468,9217,21687
17469,1924,21233
17470,18163,2591
17471,13121,18421
17472,8573,9800
17473,13273,16491
17474,31767,20787
17475,29550,20514
17476,9044,7339
17477,20400,7466
17478,5252,23642
17479,5178,12445
17480,1019,21324
17481,17738,9940
17482,8225,276
17483,12346,12348
17484,18599,1929
17485,832,12400
17486,12492,7794
17487,29106,16154
17488,15708,5852
17489,366,11579
17490,19215,14697
17491,31972,5295
17492,379,15121
17493,11525,5797
17494,10909,14382
17495,13560,8513
17496,21100,15691
17497,20618,5427
17498,38009,19406
17499,22040,5791
17500,35593,11582
17501,6518,24444
17502,14167,24879
17503,26771,4645
17504,7291,1545
17505,33694,22710
17506,35104,11882
17507,23225,4449
17508,21832,6633
17509,32446,354
17510,10844,18652
17511,39225,10874
17512,28230,10230
17513,39465,5212
17514,31046,7202
17515,5533,12635
17516,11979,2852
17517,17768,3673
17518,22272,13130
17519,27670,21512
17520,6433,8349
17521,6045,3663
17522,7052,19627
17523,9527,11847
17524,20185,23022
17525,6622,15686
17526,30998,20721
17527,431,15814
17528,7476,21865
17529,6310,6119
17530,19587,4287
17531,30972,22360
17532,3696,11083
17533,24949,21395
17534,25688,2428
17535,27828,6483
17536,18884,18615
17537,38356,16546
17538,26223,4917
17539,9252,9036
17540,25978,19355
17541,20147,4296
17542,11125,18653
17543,14648,8874
17544,24017,21024
17545,815,9233
17546,10377,20394
17547,26488,24209
17548,13837,19727
17549,26629,4247
17550,21311,24565
17551,26613,6685
17552,39134,4597
17553,9362,20636
17554,32866,10542
17555,5734,15375
17556,14246,1889
17557,2215,2592
17558,13377,13612
17559,4260,20510
17560,25328,18464
17561,22567,8141
17562,25732,17777
17563,10180,20865
17564,39028,5637
17565,17734,7978
17566,30719,3608
17567,8788,14902
17568,17789,9124
17569,20434,3529
17570,24396,13931
17571,9924,14982
17572,16148,20151
17573,20997,12017
17574,28958,10034
17575,21945,1483
17576,24132,21499
17577,35996,7767
17578,27836,19245
17579,32450,18573
17580,30570,15704
17581,7735,19166
17582,37514,18679
17583,19681,9913
17584,9017,2837
17585,13553,3306
17586,39808,4295
17587,756,20871
17588,5857,4803
17589,23289,11181
17590,39464,2868
17591,25892,11882
17592,16883,2369
17593,10513,14421
17594,33271,15241
17595,1947,4833
17596,2826,13757
17597,3587,14137
17598,25856,8271
17599,16685,19057
17600,28701,17439
17601,38116,14280
17602,16865,16986
17603,22544,21434
17604,26697,14421
17605,4025,1561
17606,32377,6580
17607,17006,4350
17608,22979,6036
17609,23914,4991
17610,30130,19650
17611,29617,2275
17612,33770,21859
17613,31091,8326
17614,2369,14763
17615,24323,23470
17616,39623,23929
17617,12184,19594
17618,6695,21080
17619,35495,22562
17620,32537,24585
17621,1560,8019
17622,34053,1326
17623,36785,22956
17624,37415,13608
17625,38110,18700
17626,29719,14656
17627,28390,10804
17628,15331,4772
17629,12473,24393
17630,24735,21210
17631,21350,21429
17632,19797,5098
17633,7804,610
17634,15256,21541
17635,37108,2056
17636,10538,13554
17637,14925,623
17638,7941,11107
17639,28249,4210
17640,32282,10166
17641,10066,7986
17642,18643,12129
17643,16560,5402
17644,27229,15798
17645,35487,23654
17646,27088,12702
17647,19720,17619
17648,25554,23049
17649,22638,21778
17650,35513,8949
17651,38868,12810
17652,24914,4668
17653,7266,7591
17654,7618,2174
17655,26183,8769
17656,15644,20805
17657,10547,11343
17658,4819,10783
17659,33635,14486
17660,3188,19986
17661,30506,16785
17662,26841,469
17663,6691,3686
17664,1821,888
17665,24887,804
17666,31587,7020
17667,26553,6364
17668,1390,6819
17669,39368,11936
17670,36075,16284
17671,25408,7864
17672,23959,10556
17673,13839,15100
17674,13413,2887
17675,8316,5134
17676,9192,16930
17677,2468,14687
17678,11005,16082
17679,3776,24887
17680,16046,7628
17681,28893,17270
17682,3900,4087
17683,36509,21046
17684,20063,15122
17685,24895,14203
17686,36150,17447
17687,38594,3157
17688,5133,13602
17689,19177,24420
17690,9231,23804
17691,37831,21
17692,5557,15691
17693,36142,2334
17694,35962,17536
17695,6695,23561
17696,14613,6157
17697,17637,4108
17698,24461,10008
17699,9339,22213
17700,36967,3152
17701,29250,10583
17702,14114,10052
17703,6378,3996
17704,2270,9035
17705,195,11710
17706,33020,2146
17707,30643,19832
17708,38274,19689
17709,4106,14002
17710,15697,13393
17711,22446,8138
17712,1399,523
17713,17321,16205
17714,15615,21468
17715,9472,19677
17716,27437,23173
17717,11004,19279
17718,2832,1156
17719,36901,7534
17720,34858,6781
17721,15558,22472
17722,33331,11961
17723,18578,911
17724,30707,23229
17725,21983,12129
17726,36711,20242
17727,25563,9100
17728,5526,11804
17729,9344,20814
17730,23004,7276
17731,12487,6361
17732,31917,2938
17733,21468,9362
17734,213,23803
17735,31020,4876
17736,34426,3601
17737,19161,23345
17738,23191,8907
17739,1990,6090
17740,23165,21502
17741,888,4375
17742,136,1515
17743,22095,22735
17744,23717,20123
17745,12308,24396
17746,34168,12700
17747,24217,21576
17748,12732,16217
17749,6138,22292
17750,14101,8273
17751,17679,13765
17752,22623,22809
17753,18096,22696
17754,38358,6951
17755,30651,23061
17756,3169,24611
17757,6913,22595
17758,231,12778
17759,39020,11250
17760,37473,4632
17761,22167,24461
17762,20725,21835
17763,2952,1779
17764,39372,2424
17765,22071,24744
17766,22084,10109
17767,29993,14951
17768,24582,15039
17769,24021,5364
17770,33320,17909
17771,13158,6501
17772,29359,15426
17773,7525,10384
17774,16188,22923
17775,11168,4958
17776,3402,10706
17777,18639,15308
17778,3681,15199
17779,39802,16079
17780,18267,24956
17781,14411,5545
17782,10101,1956
17783,7606,9691
17784,26265,13187
17785,31742,18518
17786,15843,24392
17787,6623,225
17788,37120,12980
17789,17819,24764
17790,24726,7921
17791,31717,5152
17792,22109,1141
17793,9636,23378
17794,38749,10645
17795,3473,19833
17796,10007,12838
17797,16585,2716
17798,18686,17051
17799,32261,2067
17800,9745,12492
17801,2872,22985
17802,1687,2734
17803,96,21697
17804,28555,7248
17805,31841,574
17806,33373,15105
17807,1744,4241
17808,18307,14713
17809,33541,13138
17810,35077,13124
17811,18690,22289
17812,18555,3460
17813,26529,760
17814,22619,13526
17815,20459,8568
17816,38771,10510
17817,15755,17144
17818,24238,19692
17819,8540,47
17820,15255,24809
17821,32807,8411
17822,36268,3424
17823,37618,5953
17824,26549,13746
17825,16049,5308
17826,37163,4153
17827,19169,18110
17828,28202,4491
17829,18379,16475
17830,8835,5309
17831,16967,8175
17832,6810,19134
17833,32692,21353
17834,2130,20375
17835,38519,11404
17836,27310,8135
17837,20165,18132
17838,3193,2262
17839,28266,23313
17840,25959,12405
17841,36779,5776
17842,1971,16557
17843,17353,24111
17844,36791,7066
17845,39179,22379
17846,32383,463
17847,10369,11026
17848,32383,17304
17849,32912,23770
17850,29082,24178
17851,21446,17851
17852,39497,11969
17853,30900,14148
17854,933,19049
17855,29156,4126
17856,18036,24600
17857,6332,21186
17858,33704,23085
17859,32277,14926
17860,8193,16734
17861,22963,5676
17862,3684,19388
17863,20580,8611
17864,6270,11891
17865,22388,5512
17866,28714,16785
17867,29094,12262
17868,24979,12558
17869,2904,24628
17870,27503,12441
17871,29975,10802
17872,13325,11938
17873,1126,19115
17874,2287,4412
17875,24122,10659
17876,21466,16244
17877,29541,645
17878,27458,1392
17879,18352,984
17880,3429,21129
17881,32503,861
17882,5699,9
17883,32809,18328
17884,30008,10645
17885,31789,7366
17886,17602,14889
17887,24670,22819
17888,24391,8274
17889,9633,18013
17890,8974,12761
17891,25808,13801
17892,22661,17280
17893,18671,2677
17894,39682,6696
17895,881,17625
17896,25629,13048
17897,16526,16226
17898,19693,8436
17899,14135,8015
17900,26878,5023
17901,1426,21420
17902,28480,4813
17903,17564,16211
17904,9965,20196
17905,32197,21627
17906,16121,20910
17907,11070,17527
17908,1490,1909
17909,38176,10659
17910,5263,13249
17911,4146,18685
17912,14591,5376
17913,14057,23092
17914,30503,6043
17915,23705,24905
17916,32182,22066
17917,17625,10740
17918,9941,13397
17919,8692,18541
17920,7658,18061
17921,13306,22479
17922,20528,11625
17923,27076,14999
17924,12531,13025
17925,37650,7752
17926,34809,23068
17927,33934,4333
17928,7243,5047
17929,25894,21675
17930,33509,20166
17931,22644,8843
17932,32919,24748
17933,21556,24428
17934,19025,14278
17935,31700,12428
17936,19608,6249
17937,10708,24305
17938,9656,20489
17939,36116,5892
17940,27827,16259
17941,15115,8955
17942,5328,11336
17943,12179,16012
17944,18439,10247
17945,35446,23955
17946,5680,14995
17947,8672,8594
17948,36603,22141
17949,36515,21833
17950,22961,4647
17951,26126,23368
17952,13892,22685
17953,26897,1041
17954,35965,22869
17955,34677,13555
17956,7769,8434
17957,9279,3681
17958,20191,4438
17959,11527,13375
17960,15494,6828
17961,15091,7721
17962,9642,257
17963,1201,14358
17964,32220,7604
17965,18348,16190
17966,24963,21238
17967,7110,19472
17968,35377,11377
17969,8223,6938
17970,5957,22877
17971,16599,12023
17972,26821,663
17973,22390,12733
17974,32331,9303
17975,15311,2797
17976,30778,13802
17977,32652,2950
17978,8125,905
17979,10166,12341
17980,25213,19535
17981,12981,17688
17982,9167,11928
17983,247,19275
17984,9471,10341
17985,4323,15742
17986,31506,7053
17987,13052,21180
17988,24574,20657
17989,29932,4172
17990,5350,86
17991,28337,21557
17992,26342,19784
17993,22105,21723
17994,10241,5623
17995,15869,23131
17996,4476,5156
17997,745,16632
17998,28630,14797
17999,27143,8246
18000,8920,20450
18001,9018,18937
18002,815,14182
18003,37426,4246
18004,15977,19329
18005,33270,6908
18006,8126,15126
18007,792,1029
18008,31719,12133
18009,11975,8109
18010,17982,20150
18011,34629,21150
18012,14069,15377
18013,13985,22232
18014,6986,22795
18015,32001,9766
18016,1718,11048
18017,7649,12057
18018,3026,5300
18019,33847,14315
18020,6796,3385
18021,27905,4134
18022,34277,4573
18023,30500,11174
18024,27089,8506
18025,9890,825
18026,12401,16563
18027,17169,4448
18028,28209,10602
18029,35748,12862
18030,23490,15420
18031,933,13121
18032,543,22609
18033,25382,17565
18034,27667,1641
18035,15968,13267
18036,27477,6555
18037,37129,5822
18038,15675,17173
18039,21251,10123
18040,19721,553
18041,11689,7913
18042,39951,12125
18043,19359,11624
18044,14090,18677
18045,1472,19952
18046,11155,14435
18047,2109,9984
18048,37103,14967
18049,16570,14915
18050,23846,19092
18051,18593,11648
18052,5235,17934
18053,3031,17349
18054,37437,19915
18055,655,9683
18056,21205,18043
18057,20499,16252
18058,30518,3753
18059,13585,4233
18060,8123,1439
18061,35059,895
18062,28672,3972
18063,6626,22575
18064,12734,5040
18065,3023,14379
18066,2440,19521
18067,28223,4733
18068,9569,1645
18069,15292,14445
18070,37,21616
18071,21415,8510
18072,10786,2374
18073,18710,14475
18074,36440,22090
18075,27613,2645
18076,19633,8943
18077,20427,19530
18078,11604,1797
18079,12852,20078
18080,11748,17288
18081,24080,2812
18082,20797,20910
18083,1869,12940
18084,24500,13051
18085,35566,22893
18086,2992,4122
18087,2464,3950
18088,35053,1859
18089,19200,7762
18090,553,15204
18091,35620,8606
18092,30608,8768
18093,11821,17594
18094,11187,71
18095,871,12141
18096,13009,2396
18097,21896,24821
18098,8802,3279
18099,1118,11516
18100,5932,24492
18101,18075,7920
18102,13170,22757
18103,28848,15410
18104,19153,369
18105,30339,11411
18106,5966,20022
18107,17790,15036
18108,14221,10556
18109,2010,5656
18110,18505,13051
18111,5476,17164
18112,18748,9298
18113,20227,3924
18114,32688,19109
18115,3058,16975
18116,8144,4475
18117,26449,9201
18118,19149,18221
18119,39917,7678
18120,37275,23997
18121,38514,151
18122,7077,9153
18123,16181,9815
18124,38335,13380
18125,38985,14458
18126,7635,2945
18127,18064,18834
18128,23390,6860
18129,32693,20650
18130,13984,8437
18131,30032,2182
18132,13385,1602
18133,22943,20224
18134,15972,17519
18135,7631,15213
18136,26143,17141
18137,5499,17224
18138,20309,17165
18139,13782,4656
18140,28733,4297
18141,36318,8355
18142,15699,22110
18143,33483,763
18144,2321,10513
18145,3197,6107
18146,29421,8601
18147,28499,19847
18148,34325,8758
18149,18744,1192
18150,16067,5166
18151,6687,9838
18152,9531,4445
18153,37319,13232
18154,8117,7086
18155,29630,23203
18156,27540,13441
18157,34144,18798
18158,331,23900
18159,16079,16443
18160,3644,12916
18161,27886,23161
18162,1521,15273
18163,7667,8602
18164,15100,1390
18165,17087,1805
18166,13880,11432
18167,11068,10710
18168,1833,2404
18169,14943,20863
18170,3816,2756
18171,21352,13409
18172,17539,8100
18173,38885,10554
18174,2616,22578
18175,8896,14477
18176,15647,6812
18177,31122,22954
18178,643,15034
18179,32886,24019
18180,8403,24667
18181,23875,7499
18182,5491,12971
18183,14674,16508
18184,35058,6396
18185,15460,24555
18186,37824,24963
18187,1437,19441
18188,6328,17848
18189,39896,24799
18190,21317,12753
18191,22947,21172
18192,1748,7026
18193,39243,7607
18194,37251,15037
18195,7258,23105
18196,23070,15486
18197,37143,13884
18198,1039,20596
18199,25048,20099
18200,28277,20988
18201,13767,10711
18202,28436,6376
18203,27879,3121
18204,27674,5030
18205,33914,9647
18206,16523,22110
18207,34459,6025
18208,29446,18297
18209,30943,6553
18210,38433,17589
18211,1501,14227
18212,2415,6295
18213,27145,15918
18214,2377,16061
18215,21057,22791
18216,26188,15012
18217,24043,23921
18218,26036,15802
18219,9731,18377
18220,22059,2555
18221,419,1615
18222,18095,19525
18223,20502,22965
18224,9758,22571
18225,25724,13187
18226,36880,23264
18227,11697,5689
18228,377,22669
18229,32472,22855
18230,21167,12168
18231,236,18369
18232,1430,14804
18233,25416,24709
18234,8315,14676
18235,30976,9003
18236,13698,5403
18237,12764,2318
18238,24629,11251
18239,2141,11592
18240,5039,14691
18241,28873,14764
18242,37694,14752
18243,5484,7870
18244,22131,16287
18245,22016,7274
18246,39512,1242
18247,27642,10592
18248,30202,22812
18249,32611,4786
18250,12187,20826
18251,9485,15540
18252,27058,2502
18253,35644,17458
18254,27466,1571
18255,16967,795
18256,31078,2146
18257,16027,5834
18258,32912,18653
18259,15110,13688
18260,19304,3506
18261,10551,7879
18262,36048,10158
18263,5713,14122
18264,4625,19154
18265,23026,7061
18266,16168,7710
18267,25476,22608
18268,3835,23259
18269,10429,23013
18270,39937,20552
18271,21729,10276
18272,27939,13714
18273,17578,7432
18274,2712,24810
18275,29291,20189
18276,25749,3923
18277,36965,21819
18278,17303,23681
18279,27147,1539
18280,30903,23032
18281,27542,10531
18282,16027,21006
18283,31008,15777
18284,36937,11385
18285,22436,19614
18286,20068,23591
18287,9159,8876
18288,24032,9405
18289,24975,5225
18290,6070,16148
18291,337,24597
18292,8192,22560
18293,13350,24433
18294,28595,10014
18295,6304,8714
18296,23019,4235
18297,24183,7578
18298,37339,8906
18299,8732,12135
18300,33852,6887
18301,29266,13814
18302,39601,109
18303,24876,20960
18304,19906,13517
18305,31834,6435
18306,20624,14742
18307,35278,10916
18308,34620,5310
18309,26650,24922
18310,29485,9955
18311,9570,2400
18312,25855,12314
18313,16803,15154
18314,25706,4298
18315,31271,4501
18316,7242,17710
18317,19400,15120
18318,25616,13726
18319,18795,6519
18320,9327,19195
18321,35157,10070
18322,9033,8145
18323,686,18296
18324,25794,24991
18325,38109,3489
18326,37257,4738
18327,10491,7733
18328,3784,9146
18329,35912,18639
18330,18119,11859
18331,23085,18135
18332,33736,24826
18333,1289,24669
18334,1202,19469
18335,35489,21961
18336,21978,19130
18337,16264,15568
18338,37208,2204
18339,16520,19370
18340,10414,23194
18341,12315,21590
18342,38187,15534
18343,12060,20750
18344,3196,11392
18345,38713,15
18346,33531,14765
18347,4031,4183
18348,22468,9642
18349,27891,1086
18350,35360,1384
18351,20356,9938
18352,14791,2557
18353,4984,11211
18354,20053,5384
18355,6849,1537
18356,101,10500
18357,35093,23667
18358,38380,23014
18359,23423,23493
18360,16771,5705
18361,39597,21951
18362,28507,2751
18363,35571,6647
18364,34879,16247
18365,30342,21785
18366,11986,24637
18367,34421,23392
18368,1257,13485
18369,2376,21567
18370,1853,15835
18371,32718,19973
18372,10855,20053
18373,7759,5900
18374,17757,19265
18375,1953,2761
18376,34790,21754
18377,2328,21545
18378,34556,7662
18379,11711,16416
18380,13918,3325
18381,10720,8479
18382,16649,7181
18383,4481,1233
18384,8954,18389
18385,21352,18263
18386,25723,18270
18387,6066,20272
18388,29102,16278
18389,20371,17319
18390,25101,21836
18391,28076,22350
18392,37539,7810
18393,36919,11798
18394,18763,6595
18395,12582,12413
18396,34684,3321
18397,20442,11305
18398,21246,20313
18399,8655,23482
18400,20594,16775
18401,20566,16598
18402,1404,20746
18403,29161,1610
18404,7049,11404
18405,7063,19901
18406,35900,16756
18407,11324,22087
18408,38615,18116
18409,7087,11777
18410,1399,19007
18411,39752,12370
18412,18362,3717
18413,26395,7025
18414,24239,19453
18415,14037,18020
18416,4698,8910
18417,28285,20299
18418,14238,17026
18419,17024,19060
18420,7975,1320
18421,11894,5154
18422,2283,21221
18423,20973,6524
18424,24037,7560
18425,20663,2652
18426,13580,12607
18427,2512,19140
18428,746,10753
18429,16751,23207
18430,14458,18143
18431,13800,10221
18432,22067,6042
18433,19064,15726
18434,28155,18130
18435,34092,8516
18436,37442,4275
18437,2602,8185
18438,14560,21781
18439,10117,8784
18440,17427,13244
18441,20593,8373
18442,34516,16792
18443,33395,7994
18444,26372,20723
18445,5304,17023
18446,3700,2991
18447,33478,10334
18448,7529,19955
18449,11630,2567
18450,16917,18526
18451,13596,6984
18452,15815,20268
18453,18557,22428
18454,4234,3868
18455,9996,19884
18456,24230,3209
18457,36362,11167
18458,22481,24103
18459,21225,17001
18460,37336,6524
18461,9707,4919
18462,11925,20253
18463,23763,2997
18464,25417,20835
18465,18850,18632
18466,13934,4032
18467,37199,14634
18468,24627,24072
18469,5358,2067
18470,3486,19331
18471,3611,17164
18472,39202,7770
18473,22802,1439
18474,3708,15549
18475,10606,4182
18476,33314,1617
18477,10023,1211
18478,11168,10340
18479,20170,15903
18480,2727,19214
18481,17958,9383
18482,36888,16266
18483,818,6535
18484,7092,1309
18485,35997,18270
18486,24999,19660
18487,28894,13892
18488,35061,14145
18489,3076,5459
18490,21484,5379
18491,27959,24121
18492,38216,23712
18493,1223,21948
18494,27970,4052
18495,28531,161
18496,14450,19129
18497,20857,16216
18498,12563,11341
18499,39535,22507
18500,39997,21907
18501,36930,7960
18502,21182,7949
18503,39811,16167
18504,13592,494
18505,35882,21913
18506,4321,15543
18507,2458,1177
18508,16099,13387
18509,30110,1683
18510,39961,785
18511,36755,20494
18512,36307,7690
18513,32254,13453
