Id,nombre_artistico,genero_principal
2444,Artista_11672,Latin
1309,Artista_11673,Latin
17666,Artista_11674,Hip-Hop
20182,Artista_11675,Rock
22030,Artista_11676,Pop
15139,Artista_11677,Electronic
8943,Artista_11678,Country
7931,Artista_11679,Folk
2533,Artista_11680,Pop
23367,Artista_11681,Folk
10754,Artista_11682,Electronic
23017,Artista_11683,Country
23405,Artista_11684,Pop
21976,Artista_11685,Electronic
1520,Artista_11686,Hip-Hop
16868,Artista_11687,Folk
5365,Artista_11688,Pop
18479,Artista_11689,Pop
20116,Artista_11690,Hip-Hop
18810,Artista_11691,Folk
8930,Artista_11692,Hip-Hop
10832,Artista_11693,Hip-Hop
14229,Artista_11694,Electronic
4850,Artista_11695,Folk
4057,Artista_11696,Hip-Hop
8445,Artista_11697,Jazz
10182,Artista_11698,Rock
7668,Artista_11699,Rock
13594,Artista_11700,Country
2055,Artista_11701,Jazz
30,Artista_11702,Electronic
3788,Artista_11703,Jazz
2970,Artista_11704,Hip-Hop
15854,Artista_11705,Electronic
19629,Artista_11706,Hip-Hop
12167,Artista_11707,Jazz
3389,Artista_11708,Rock
15219,Artista_11709,Folk
5856,Artista_11710,Hip-Hop
9026,Artista_11711,Rock
2610,Artista_11712,Hip-Hop
19817,Artista_11713,Pop
23213,Artista_11714,Rock
6075,Artista_11715,Country
16977,Artista_11716,Hip-Hop
6116,Artista_11717,Electronic
9922,Artista_11718,Jazz
11393,Artista_11719,Jazz
13909,Artista_11720,Pop
2865,Artista_11721,Hip-Hop
19876,Artista_11722,Folk
23144,Artista_11723,Rock
24276,Artista_11724,Latin
1275,Artista_11725,Country
12365,Artista_11726,Rock
5910,Artista_11727,Rock
6491,Artista_11728,Pop
9495,Artista_11729,Hip-Hop
15007,Artista_11730,Hip-Hop
12919,Artista_11731,Pop
9883,Artista_11732,Jazz
2151,Artista_11733,Latin
7774,Artista_11734,Rock
17375,Artista_11735,Hip-Hop
12966,Artista_11736,Hip-Hop
24882,Artista_11737,Jazz
1725,Artista_11738,Rock
10097,Artista_11739,Latin
5477,Artista_11740,Country
3807,Artista_11741,Rock
16495,Artista_11742,Latin
16140,Artista_11743,Electronic
9373,Artista_11744,Country
21108,Artista_11745,Rock
22745,Artista_11746,Rock
13333,Artista_11747,Electronic
3132,Artista_11748,Rock
3079,Artista_11749,Jazz
19174,Artista_11750,Electronic
13186,Artista_11751,Latin
9269,Artista_11752,Folk
21337,Artista_11753,Jazz
9827,Artista_11754,Latin
11888,Artista_11755,Rock
23288,Artista_11756,Hip-Hop
9600,Artista_11757,Pop
3356,Artista_11758,Jazz
7643,Artista_11759,Folk
13551,Artista_11760,Rock
24941,Artista_11761,Rock
1138,Artista_11762,Pop
22940,Artista_11763,Country
20051,Artista_11764,Latin
24141,Artista_11765,Folk
23652,Artista_11766,Hip-Hop
6693,Artista_11767,Country
14664,Artista_11768,Pop
22135,Artista_11769,Country
3040,Artista_11770,Rock
15512,Artista_11771,Latin
3656,Artista_11772,Electronic
1033,Artista_11773,Rock
24796,Artista_11774,Electronic
15924,Artista_11775,Pop
21340,Artista_11776,Rock
18435,Artista_11777,Folk
23575,Artista_11778,Rock
3357,Artista_11779,Rock
15895,Artista_11780,Jazz
10231,Artista_11781,Hip-Hop
4391,Artista_11782,Hip-Hop
6193,Artista_11783,Hip-Hop
18344,Artista_11784,Rock
4758,Artista_11785,Rock
15445,Artista_11786,Pop
8224,Artista_11787,Jazz
17946,Artista_11788,Rock
17268,Artista_11789,Latin
11308,Artista_11790,Electronic
9614,Artista_11791,Latin
21138,Artista_11792,Folk
8249,Artista_11793,Electronic
10296,Artista_11794,Folk
17651,Artista_11795,Country
18060,Artista_11796,Latin
6617,Artista_11797,Hip-Hop
13280,Artista_11798,Hip-Hop
21442,Artista_11799,Latin
18745,Artista_11800,Country
14889,Artista_11801,Pop
20268,Artista_11802,Rock
7264,Artista_11803,Country
12291,Artista_11804,Country
18924,Artista_11805,Jazz
3751,Artista_11806,Latin
5128,Artista_11807,Latin
8538,Artista_11808,Folk
22475,Artista_11809,Jazz
6153,Artista_11810,Rock
1675,Artista_11811,Pop
8351,Artista_11812,Pop
13073,Artista_11813,Country
6267,Artista_11814,Country
718,Artista_11815,Rock
7374,Artista_11816,Pop
4993,Artista_11817,Folk
21683,Artista_11818,Electronic
12409,Artista_11819,Pop
776,Artista_11820,Latin
3474,Artista_11821,Folk
24932,Artista_11822,Country
21062,Artista_11823,Country
23018,Artista_11824,Pop
22705,Artista_11825,Folk
738,Artista_11826,Jazz
10890,Artista_11827,Jazz
7763,Artista_11828,Folk
17600,Artista_11829,Rock
19003,Artista_11830,Folk
14449,Artista_11831,Latin
461,Artista_11832,Folk
14081,Artista_11833,Folk
8064,Artista_11834,Pop
12624,Artista_11835,Pop
13424,Artista_11836,Electronic
12747,Artista_11837,Pop
9066,Artista_11838,Electronic
17059,Artista_11839,Hip-Hop
11590,Artista_11840,Latin
5094,Artista_11841,Pop
13175,Artista_11842,Electronic
3033,Artista_11843,Jazz
19458,Artista_11844,Rock
13962,Artista_11845,Pop
11869,Artista_11846,Folk
12137,Artista_11847,Folk
12065,Artista_11848,Folk
13230,Artista_11849,Hip-Hop
10902,Artista_11850,Latin
18590,Artista_11851,Latin
12683,Artista_11852,Folk
14890,Artista_11853,Folk
24486,Artista_11854,Hip-Hop
14412,Artista_11855,Pop
12284,Artista_11856,Pop
12007,Artista_11857,Folk
16553,Artista_11858,Country
4984,Artista_11859,Latin
20535,Artista_11860,Pop
1489,Artista_11861,Hip-Hop
1901,Artista_11862,Hip-Hop
5805,Artista_11863,Latin
20295,Artista_11864,Folk
20079,Artista_11865,Rock
6438,Artista_11866,Latin
770,Artista_11867,Pop
16034,Artista_11868,Rock
15653,Artista_11869,Pop
24041,Artista_11870,Folk
2746,Artista_11871,Country
10503,Artista_11872,Folk
16152,Artista_11873,Hip-Hop
12394,Artista_11874,Rock
22260,Artista_11875,Pop
17342,Artista_11876,Electronic
4880,Artista_11877,Hip-Hop
11124,Artista_11878,Hip-Hop
7793,Artista_11879,Latin
24814,Artista_11880,Latin
6476,Artista_11881,Folk
15464,Artista_11882,Pop
5463,Artista_11883,Folk
21703,Artista_11884,Latin
15992,Artista_11885,Pop
8800,Artista_11886,Hip-Hop
19715,Artista_11887,Pop
23817,Artista_11888,Latin
8014,Artista_11889,Pop
4973,Artista_11890,Pop
4348,Artista_11891,Jazz
16056,Artista_11892,Jazz
6821,Artista_11893,Folk
19247,Artista_11894,Jazz
13558,Artista_11895,Folk
15612,Artista_11896,Rock
2492,Artista_11897,Pop
6671,Artista_11898,Folk
24827,Artista_11899,Latin
15984,Artista_11900,Jazz
19570,Artista_11901,Latin
12761,Artista_11902,Country
24627,Artista_11903,Latin
7071,Artista_11904,Hip-Hop
24371,Artista_11905,Country
14029,Artista_11906,Country
18191,Artista_11907,Rock
19725,Artista_11908,Electronic
21854,Artista_11909,Hip-Hop
5349,Artista_11910,Pop
18331,Artista_11911,Electronic
10119,Artista_11912,Hip-Hop
14150,Artista_11913,Folk
9069,Artista_11914,Rock
18258,Artista_11915,Electronic
21724,Artista_11916,Latin
16822,Artista_11917,Folk
16295,Artista_11918,Rock
13177,Artista_11919,Jazz
16987,Artista_11920,Hip-Hop
8481,Artista_11921,Folk
5719,Artista_11922,Jazz
24799,Artista_11923,Pop
3678,Artista_11924,Jazz
24575,Artista_11925,Country
22659,Artista_11926,Rock
21964,Artista_11927,Electronic
21742,Artista_11928,Folk
7893,Artista_11929,Hip-Hop
5581,Artista_11930,Electronic
24728,Artista_11931,Country
14548,Artista_11932,Hip-Hop
16791,Artista_11933,Pop
24188,Artista_11934,Country
20528,Artista_11935,Hip-Hop
19376,Artista_11936,Hip-Hop
12871,Artista_11937,Latin
24946,Artista_11938,Electronic
24917,Artista_11939,Rock
24537,Artista_11940,Latin
7351,Artista_11941,Latin
15351,Artista_11942,Folk
8367,Artista_11943,Jazz
4256,Artista_11944,Folk
13896,Artista_11945,Latin
10191,Artista_11946,Hip-Hop
15379,Artista_11947,Jazz
7621,Artista_11948,Electronic
14529,Artista_11949,Pop
22559,Artista_11950,Country
4780,Artista_11951,Rock
13563,Artista_11952,Latin
8026,Artista_11953,Country
16925,Artista_11954,Jazz
14102,Artista_11955,Electronic
24568,Artista_11956,Latin
17151,Artista_11957,Electronic
4896,Artista_11958,Folk
22307,Artista_11959,Rock
11309,Artista_11960,Country
10363,Artista_11961,Jazz
22752,Artista_11962,Jazz
3494,Artista_11963,Hip-Hop
14527,Artista_11964,Country
7903,Artista_11965,Pop
1787,Artista_11966,Country
5691,Artista_11967,Latin
16257,Artista_11968,Jazz
15776,Artista_11969,Jazz
17150,Artista_11970,Hip-Hop
4719,Artista_11971,Latin
16385,Artista_11972,Jazz
14088,Artista_11973,Folk
18065,Artista_11974,Hip-Hop
22737,Artista_11975,Latin
9994,Artista_11976,Hip-Hop
11748,Artista_11977,Country
21910,Artista_11978,Jazz
15377,Artista_11979,Pop
19818,Artista_11980,Pop
1269,Artista_11981,Hip-Hop
15813,Artista_11982,Hip-Hop
6828,Artista_11983,Pop
17256,Artista_11984,Rock
465,Artista_11985,Pop
9241,Artista_11986,Latin
15601,Artista_11987,Folk
16981,Artista_11988,Rock
9910,Artista_11989,Pop
300,Artista_11990,Country
9921,Artista_11991,Jazz
19597,Artista_11992,Jazz
24813,Artista_11993,Jazz
11564,Artista_11994,Rock
12647,Artista_11995,Hip-Hop
8340,Artista_11996,Jazz
24752,Artista_11997,Latin
22825,Artista_11998,Pop
12508,Artista_11999,Country
19411,Artista_12000,Rock
23826,Artista_12001,Jazz
21261,Artista_12002,Folk
17712,Artista_12003,Hip-Hop
11723,Artista_12004,Folk
141,Artista_12005,Country
24329,Artista_12006,Country
3042,Artista_12007,Jazz
9155,Artista_12008,Rock
19846,Artista_12009,Electronic
5170,Artista_12010,Hip-Hop
23310,Artista_12011,Country
12319,Artista_12012,Electronic
18574,Artista_12013,Pop
14311,Artista_12014,Pop
5693,Artista_12015,Latin
11859,Artista_12016,Jazz
13302,Artista_12017,Rock
6097,Artista_12018,Folk
13358,Artista_12019,Electronic
16499,Artista_12020,Electronic
572,Artista_12021,Hip-Hop
17283,Artista_12022,Rock
844,Artista_12023,Hip-Hop
22373,Artista_12024,Rock
10286,Artista_12025,Hip-Hop
24607,Artista_12026,Jazz
2340,Artista_12027,Hip-Hop
7800,Artista_12028,Hip-Hop
5121,Artista_12029,Rock
3929,Artista_12030,Hip-Hop
13905,Artista_12031,Rock
21937,Artista_12032,Jazz
18076,Artista_12033,Latin
3149,Artista_12034,Jazz
9588,Artista_12035,Latin
12120,Artista_12036,Rock
12611,Artista_12037,Pop
23437,Artista_12038,Pop
4138,Artista_12039,Latin
13718,Artista_12040,Folk
21322,Artista_12041,Country
1270,Artista_12042,Pop
771,Artista_12043,Rock
21738,Artista_12044,Jazz
7670,Artista_12045,Pop
11556,Artista_12046,Country
23996,Artista_12047,Rock
14020,Artista_12048,Pop
14666,Artista_12049,Electronic
21346,Artista_12050,Electronic
3309,Artista_12051,Folk
3924,Artista_12052,Electronic
23920,Artista_12053,Folk
24334,Artista_12054,Electronic
90,Artista_12055,Latin
2177,Artista_12056,Jazz
18442,Artista_12057,Hip-Hop
21812,Artista_12058,Pop
11664,Artista_12059,Jazz
3465,Artista_12060,Folk
14501,Artista_12061,Electronic
15162,Artista_12062,Country
7463,Artista_12063,Folk
2409,Artista_12064,Folk
18629,Artista_12065,Hip-Hop
3353,Artista_12066,Hip-Hop
19943,Artista_12067,Latin
13613,Artista_12068,Rock
9425,Artista_12069,Folk
23847,Artista_12070,Latin
395,Artista_12071,Electronic
9693,Artista_12072,Rock
21250,Artista_12073,Electronic
23589,Artista_12074,Rock
16807,Artista_12075,Pop
20610,Artista_12076,Pop
14469,Artista_12077,Country
2788,Artista_12078,Rock
12853,Artista_12079,Folk
4420,Artista_12080,Pop
5303,Artista_12081,Rock
2244,Artista_12082,Hip-Hop
2504,Artista_12083,Rock
11133,Artista_12084,Hip-Hop
10192,Artista_12085,Folk
18227,Artista_12086,Electronic
22007,Artista_12087,Country
1658,Artista_12088,Hip-Hop
14725,Artista_12089,Folk
14950,Artista_12090,Jazz
19906,Artista_12091,Latin
19697,Artista_12092,Hip-Hop
3196,Artista_12093,Folk
23374,Artista_12094,Folk
16428,Artista_12095,Folk
20533,Artista_12096,Pop
16298,Artista_12097,Hip-Hop
8594,Artista_12098,Jazz
24912,Artista_12099,Pop
22491,Artista_12100,Hip-Hop
17411,Artista_12101,Country
15664,Artista_12102,Country
23938,Artista_12103,Rock
8281,Artista_12104,Jazz
787,Artista_12105,Electronic
19951,Artista_12106,Pop
4730,Artista_12107,Hip-Hop
6397,Artista_12108,Jazz
22598,Artista_12109,Hip-Hop
23901,Artista_12110,Electronic
10177,Artista_12111,Country
24588,Artista_12112,Rock
20707,Artista_12113,Folk
9620,Artista_12114,Electronic
16652,Artista_12115,Country
4505,Artista_12116,Electronic
8560,Artista_12117,Folk
2324,Artista_12118,Pop
2222,Artista_12119,Jazz
13796,Artista_12120,Pop
13185,Artista_12121,Country
12711,Artista_12122,Latin
6352,Artista_12123,Country
10123,Artista_12124,Jazz
5017,Artista_12125,Hip-Hop
850,Artista_12126,Rock
8519,Artista_12127,Electronic
6983,Artista_12128,Folk
23708,Artista_12129,Electronic
15244,Artista_12130,Pop
6982,Artista_12131,Hip-Hop
14671,Artista_12132,Pop
18262,Artista_12133,Pop
4386,Artista_12134,Latin
11767,Artista_12135,Hip-Hop
21840,Artista_12136,Folk
15194,Artista_12137,Folk
4528,Artista_12138,Folk
19857,Artista_12139,Electronic
7253,Artista_12140,Electronic
9158,Artista_12141,Hip-Hop
4642,Artista_12142,Jazz
23156,Artista_12143,Folk
5151,Artista_12144,Folk
12502,Artista_12145,Latin
21139,Artista_12146,Pop
17460,Artista_12147,Jazz
21929,Artista_12148,Electronic
22808,Artista_12149,Electronic
9464,Artista_12150,Rock
16208,Artista_12151,Rock
12584,Artista_12152,Country
15463,Artista_12153,Folk
6298,Artista_12154,Rock
14380,Artista_12155,Jazz
5867,Artista_12156,Jazz
2966,Artista_12157,Hip-Hop
15129,Artista_12158,Jazz
21548,Artista_12159,Electronic
18631,Artista_12160,Jazz
16068,Artista_12161,Folk
621,Artista_12162,Jazz
8515,Artista_12163,Folk
15866,Artista_12164,Hip-Hop
1756,Artista_12165,Latin
14000,Artista_12166,Latin
8229,Artista_12167,Latin
4799,Artista_12168,Rock
5754,Artista_12169,Electronic
20954,Artista_12170,Pop
3022,Artista_12171,Rock
105,Artista_12172,Jazz
21673,Artista_12173,Electronic
16310,Artista_12174,Country
22513,Artista_12175,Pop
5697,Artista_12176,Jazz
8833,Artista_12177,Jazz
23887,Artista_12178,Country
2092,Artista_12179,Folk
24280,Artista_12180,Hip-Hop
5823,Artista_12181,Folk
23380,Artista_12182,Electronic
10732,Artista_12183,Rock
20660,Artista_12184,Country
24387,Artista_12185,Latin
20746,Artista_12186,Folk
24196,Artista_12187,Pop
21568,Artista_12188,Hip-Hop
9124,Artista_12189,Electronic
20374,Artista_12190,Jazz
10887,Artista_12191,Country
5526,Artista_12192,Pop
23686,Artista_12193,Country
24686,Artista_12194,Jazz
5808,Artista_12195,Pop
6331,Artista_12196,Folk
13595,Artista_12197,Latin
14612,Artista_12198,Jazz
17984,Artista_12199,Country
6037,Artista_12200,Jazz
8127,Artista_12201,Latin
10427,Artista_12202,Rock
17213,Artista_12203,Latin
1223,Artista_12204,Hip-Hop
21933,Artista_12205,Electronic
21059,Artista_12206,Country
24461,Artista_12207,Latin
5632,Artista_12208,Rock
3554,Artista_12209,Folk
17357,Artista_12210,Hip-Hop
22876,Artista_12211,Electronic
23907,Artista_12212,Rock
12217,Artista_12213,Pop
22673,Artista_12214,Jazz
10174,Artista_12215,Pop
19199,Artista_12216,Pop
14116,Artista_12217,Pop
8289,Artista_12218,Folk
5141,Artista_12219,Jazz
19563,Artista_12220,Rock
2314,Artista_12221,Jazz
8055,Artista_12222,Folk
24398,Artista_12223,Country
14313,Artista_12224,Rock
21725,Artista_12225,Jazz
21943,Artista_12226,Folk
19093,Artista_12227,Rock
15403,Artista_12228,Country
10643,Artista_12229,Rock
6846,Artista_12230,Rock
23123,Artista_12231,Jazz
24756,Artista_12232,Pop
9783,Artista_12233,Rock
20634,Artista_12234,Electronic
4363,Artista_12235,Hip-Hop
24871,Artista_12236,Pop
10431,Artista_12237,Pop
12589,Artista_12238,Electronic
12800,Artista_12239,Rock
18781,Artista_12240,Hip-Hop
13207,Artista_12241,Latin
9610,Artista_12242,Folk
16866,Artista_12243,Hip-Hop
18355,Artista_12244,Electronic
21222,Artista_12245,Country
8721,Artista_12246,Hip-Hop
2672,Artista_12247,Country
13322,Artista_12248,Rock
14638,Artista_12249,Folk
14277,Artista_12250,Folk
21609,Artista_12251,Folk
24888,Artista_12252,Jazz
17807,Artista_12253,Jazz
12231,Artista_12254,Rock
217,Artista_12255,Electronic
13704,Artista_12256,Pop
6474,Artista_12257,Hip-Hop
19172,Artista_12258,Pop
4175,Artista_12259,Rock
16657,Artista_12260,Jazz
21220,Artista_12261,Country
7536,Artista_12262,Jazz
18572,Artista_12263,Folk
20380,Artista_12264,Folk
23063,Artista_12265,Rock
21429,Artista_12266,Country
810,Artista_12267,Rock
16462,Artista_12268,Electronic
14326,Artista_12269,Hip-Hop
17875,Artista_12270,Pop
578,Artista_12271,Jazz
2707,Artista_12272,Jazz
23451,Artista_12273,Pop
19106,Artista_12274,Latin
22453,Artista_12275,Jazz
1966,Artista_12276,Electronic
3320,Artista_12277,Jazz
18266,Artista_12278,Electronic
2993,Artista_12279,Pop
5248,Artista_12280,Latin
11691,Artista_12281,Country
16233,Artista_12282,Country
6426,Artista_12283,Pop
4419,Artista_12284,Jazz
22136,Artista_12285,Electronic
23725,Artista_12286,Folk
10030,Artista_12287,Latin
525,Artista_12288,Country
19604,Artista_12289,Folk
5888,Artista_12290,Electronic
19103,Artista_12291,Hip-Hop
4157,Artista_12292,Electronic
3392,Artista_12293,Country
6200,Artista_12294,Pop
16216,Artista_12295,Latin
3795,Artista_12296,Electronic
23512,Artista_12297,Pop
14070,Artista_12298,Folk
14465,Artista_12299,Jazz
19920,Artista_12300,Country
5313,Artista_12301,Pop
24539,Artista_12302,Hip-Hop
24152,Artista_12303,Folk
20787,Artista_12304,Jazz
22368,Artista_12305,Folk
10380,Artista_12306,Electronic
2448,Artista_12307,Rock
11862,Artista_12308,Pop
2918,Artista_12309,Electronic
3266,Artista_12310,Jazz
14463,Artista_12311,Latin
20986,Artista_12312,Jazz
4090,Artista_12313,Latin
12030,Artista_12314,Folk
3098,Artista_12315,Folk
8958,Artista_12316,Rock
6102,Artista_12317,Rock
7682,Artista_12318,Folk
16083,Artista_12319,Latin
19895,Artista_12320,Folk
6887,Artista_12321,Jazz
22415,Artista_12322,Pop
3922,Artista_12323,Country
10072,Artista_12324,Latin
7319,Artista_12325,Country
23540,Artista_12326,Hip-Hop
13727,Artista_12327,Latin
6440,Artista_12328,Electronic
3273,Artista_12329,Hip-Hop
10974,Artista_12330,Country
2278,Artista_12331,Electronic
21691,Artista_12332,Pop
8334,Artista_12333,Rock
5963,Artista_12334,Country
23832,Artista_12335,Pop
24205,Artista_12336,Hip-Hop
1052,Artista_12337,Folk
260,Artista_12338,Latin
24971,Artista_12339,Folk
6630,Artista_12340,Jazz
16747,Artista_12341,Latin
18162,Artista_12342,Rock
14744,Artista_12343,Folk
23376,Artista_12344,Rock
14097,Artista_12345,Rock
11292,Artista_12346,Hip-Hop
17467,Artista_12347,Electronic
15115,Artista_12348,Country
8150,Artista_12349,Latin
2586,Artista_12350,Folk
1600,Artista_12351,Electronic
22557,Artista_12352,Folk
5722,Artista_12353,Country
15667,Artista_12354,Rock
4860,Artista_12355,Country
18618,Artista_12356,Jazz
10882,Artista_12357,Electronic
8290,Artista_12358,Rock
24259,Artista_12359,Country
12062,Artista_12360,Latin
1601,Artista_12361,Folk
13736,Artista_12362,Jazz
8243,Artista_12363,Electronic
4477,Artista_12364,Electronic
22083,Artista_12365,Hip-Hop
13400,Artista_12366,Folk
23574,Artista_12367,Hip-Hop
19631,Artista_12368,Pop
7514,Artista_12369,Electronic
24996,Artista_12370,Rock
21833,Artista_12371,Jazz
18027,Artista_12372,Rock
1769,Artista_12373,Country
16435,Artista_12374,Hip-Hop
18447,Artista_12375,Latin
18084,Artista_12376,Jazz
12367,Artista_12377,Hip-Hop
14438,Artista_12378,Folk
17865,Artista_12379,Rock
7683,Artista_12380,Electronic
9046,Artista_12381,Folk
3538,Artista_12382,Pop
1933,Artista_12383,Folk
11454,Artista_12384,Electronic
1103,Artista_12385,Hip-Hop
21916,Artista_12386,Jazz
11677,Artista_12387,Electronic
18868,Artista_12388,Jazz
6615,Artista_12389,Rock
21415,Artista_12390,Jazz
17817,Artista_12391,Electronic
19774,Artista_12392,Hip-Hop
11175,Artista_12393,Electronic
21451,Artista_12394,Folk
8008,Artista_12395,Folk
12419,Artista_12396,Country
18822,Artista_12397,Country
24237,Artista_12398,Latin
21352,Artista_12399,Country
6078,Artista_12400,Latin
13627,Artista_12401,Rock
9315,Artista_12402,Electronic
13687,Artista_12403,Hip-Hop
13426,Artista_12404,Jazz
14286,Artista_12405,Jazz
687,Artista_12406,Rock
2249,Artista_12407,Folk
23595,Artista_12408,Country
15485,Artista_12409,Pop
16219,Artista_12410,Country
892,Artista_12411,Rock
3725,Artista_12412,Rock
17243,Artista_12413,Country
13264,Artista_12414,Rock
17482,Artista_12415,Electronic
2630,Artista_12416,Jazz
1778,Artista_12417,Latin
24409,Artista_12418,Hip-Hop
10702,Artista_12419,Hip-Hop
14816,Artista_12420,Pop
13818,Artista_12421,Hip-Hop
16875,Artista_12422,Rock
5837,Artista_12423,Jazz
18652,Artista_12424,Hip-Hop
374,Artista_12425,Folk
2325,Artista_12426,Country
16177,Artista_12427,Rock
19791,Artista_12428,Rock
15710,Artista_12429,Folk
15487,Artista_12430,Pop
14721,Artista_12431,Folk
1862,Artista_12432,Country
10145,Artista_12433,Latin
4813,Artista_12434,Rock
2053,Artista_12435,Pop
18495,Artista_12436,Jazz
10351,Artista_12437,Folk
6390,Artista_12438,Latin
5639,Artista_12439,Country
19008,Artista_12440,Jazz
20995,Artista_12441,Country
10912,Artista_12442,Rock
20565,Artista_12443,Hip-Hop
1211,Artista_12444,Hip-Hop
7861,Artista_12445,Hip-Hop
5243,Artista_12446,Jazz
230,Artista_12447,Country
15505,Artista_12448,Latin
15271,Artista_12449,Rock
11287,Artista_12450,Country
2090,Artista_12451,Jazz
14784,Artista_12452,Folk
21566,Artista_12453,Latin
12336,Artista_12454,Pop
403,Artista_12455,Country
904,Artista_12456,Rock
7875,Artista_12457,Electronic
5916,Artista_12458,Hip-Hop
8397,Artista_12459,Country
8726,Artista_12460,Folk
4800,Artista_12461,Jazz
23407,Artista_12462,Electronic
24908,Artista_12463,Pop
7270,Artista_12464,Country
3272,Artista_12465,Hip-Hop
22413,Artista_12466,Rock
20684,Artista_12467,Jazz
21356,Artista_12468,Rock
9852,Artista_12469,Rock
4937,Artista_12470,Latin
16000,Artista_12471,Country
16597,Artista_12472,Hip-Hop
1346,Artista_12473,Latin
5629,Artista_12474,Hip-Hop
6512,Artista_12475,Folk
23622,Artista_12476,Hip-Hop
11214,Artista_12477,Rock
384,Artista_12478,Pop
8696,Artista_12479,Latin
5563,Artista_12480,Jazz
21231,Artista_12481,Country
17338,Artista_12482,Latin
14216,Artista_12483,Electronic
5609,Artista_12484,Hip-Hop
9397,Artista_12485,Rock
12597,Artista_12486,Electronic
8207,Artista_12487,Jazz
19001,Artista_12488,Hip-Hop
3817,Artista_12489,Hip-Hop
9262,Artista_12490,Jazz
17704,Artista_12491,Rock
3165,Artista_12492,Country
21836,Artista_12493,Rock
13335,Artista_12494,Country
1193,Artista_12495,Jazz
17378,Artista_12496,Rock
19428,Artista_12497,Latin
14487,Artista_12498,Country
10609,Artista_12499,Electronic
5215,Artista_12500,Pop
20035,Artista_12501,Rock
5535,Artista_12502,Folk
13497,Artista_12503,Pop
6187,Artista_12504,Latin
2952,Artista_12505,Jazz
18950,Artista_12506,Jazz
9720,Artista_12507,Folk
15260,Artista_12508,Rock
15009,Artista_12509,Jazz
2884,Artista_12510,Rock
14818,Artista_12511,Latin
2600,Artista_12512,Hip-Hop
23289,Artista_12513,Electronic
6658,Artista_12514,Latin
5680,Artista_12515,Jazz
12889,Artista_12516,Latin
12119,Artista_12517,Latin
21801,Artista_12518,Pop
14806,Artista_12519,Latin
4594,Artista_12520,Hip-Hop
16722,Artista_12521,Country
11327,Artista_12522,Rock
5002,Artista_12523,Rock
12991,Artista_12524,Country
6971,Artista_12525,Latin
20525,Artista_12526,Country
8394,Artista_12527,Pop
15912,Artista_12528,Electronic
790,Artista_12529,Rock
7271,Artista_12530,Latin
11311,Artista_12531,Country
18068,Artista_12532,Folk
9239,Artista_12533,Electronic
467,Artista_12534,Rock
8545,Artista_12535,Electronic
22728,Artista_12536,Pop
6956,Artista_12537,Folk
3991,Artista_12538,Pop
19402,Artista_12539,Latin
9059,Artista_12540,Country
12242,Artista_12541,Rock
11533,Artista_12542,Country
10923,Artista_12543,Rock
13721,Artista_12544,Latin
20520,Artista_12545,Electronic
16967,Artista_12546,Rock
4623,Artista_12547,Latin
9340,Artista_12548,Latin
7521,Artista_12549,Rock
48,Artista_12550,Pop
21891,Artista_12551,Folk
19812,Artista_12552,Country
14716,Artista_12553,Latin
1216,Artista_12554,Electronic
13562,Artista_12555,Latin
3713,Artista_12556,Country
2990,Artista_12557,Jazz
6950,Artista_12558,Pop
20936,Artista_12559,Rock
10197,Artista_12560,Pop
19620,Artista_12561,Jazz
15530,Artista_12562,Folk
8931,Artista_12563,Country
18011,Artista_12564,Hip-Hop
2733,Artista_12565,Pop
10881,Artista_12566,Rock
20783,Artista_12567,Rock
21611,Artista_12568,Hip-Hop
514,Artista_12569,Hip-Hop
9097,Artista_12570,Country
24148,Artista_12571,Country
10092,Artista_12572,Electronic
9760,Artista_12573,Jazz
18664,Artista_12574,Folk
10592,Artista_12575,Country
924,Artista_12576,Jazz
3014,Artista_12577,Jazz
19749,Artista_12578,Latin
7568,Artista_12579,Hip-Hop
3348,Artista_12580,Rock
11482,Artista_12581,Country
1741,Artista_12582,Rock
21422,Artista_12583,Jazz
3515,Artista_12584,Folk
23029,Artista_12585,Country
696,Artista_12586,Pop
6314,Artista_12587,Rock
16660,Artista_12588,Jazz
1745,Artista_12589,Rock
14682,Artista_12590,Electronic
18408,Artista_12591,Electronic
22499,Artista_12592,Folk
5920,Artista_12593,Pop
6976,Artista_12594,Hip-Hop
5982,Artista_12595,Latin
10876,Artista_12596,Hip-Hop
23753,Artista_12597,Rock
9884,Artista_12598,Folk
1832,Artista_12599,Jazz
16405,Artista_12600,Pop
23327,Artista_12601,Rock
14079,Artista_12602,Hip-Hop
14224,Artista_12603,Country
208,Artista_12604,Country
10141,Artista_12605,Latin
922,Artista_12606,Hip-Hop
12821,Artista_12607,Pop
3862,Artista_12608,Rock
23771,Artista_12609,Folk
16458,Artista_12610,Latin
12672,Artista_12611,Latin
17492,Artista_12612,Electronic
7882,Artista_12613,Jazz
8338,Artista_12614,Pop
14967,Artista_12615,Hip-Hop
14142,Artista_12616,Hip-Hop
1978,Artista_12617,Pop
5191,Artista_12618,Electronic
15492,Artista_12619,Rock
7397,Artista_12620,Country
19191,Artista_12621,Jazz
5115,Artista_12622,Rock
16978,Artista_12623,Electronic
13588,Artista_12624,Rock
15406,Artista_12625,Folk
16530,Artista_12626,Country
1200,Artista_12627,Hip-Hop
10853,Artista_12628,Folk
10894,Artista_12629,Country
